Year,Month,DAY,TIME,STATE,YEAR,MONTH,EVENT_TYPE,SOURCE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH
2004,5,27,1900-01-01 19:40:00,MISSOURI,2004,May,Tornado,NWS STORM SURVEY,F0,0.2,40.0
2004,5,30,1900-01-01 16:55:00,INDIANA,2004,May,Tornado,AMATEUR RADIO,F0,0.1,25.0
2004,5,30,1900-01-01 18:00:00,INDIANA,2004,May,Tornado,NWS STORM SURVEY,F0,0.1,50.0
2004,5,22,1900-01-01 18:15:00,NEBRASKA,2004,May,Tornado,NWS STORM SURVEY,F1,2.0,200.0
2004,5,22,1900-01-01 20:25:00,NEBRASKA,2004,May,Tornado,NWS EMPLOYEE(OFF DUTY),F0,6.0,200.0
2004,5,22,1900-01-01 19:53:00,NEBRASKA,2004,May,Tornado,LAW ENFORCEMENT,F1,10.0,400.0
2004,5,31,1900-01-01 00:30:00,OHIO,2004,May,Tornado,NWS STORM SURVEY,F1,0.1,33.0
2004,5,25,1900-01-01 16:23:00,ILLINOIS,2004,May,Tornado,TRAINED SPOTTER,F0,0.5,50.0
2004,5,27,1900-01-01 13:46:00,MISSOURI,2004,May,Tornado,TRAINED SPOTTER,F0,1.0,50.0
2004,5,29,1900-01-01 23:12:00,OKLAHOMA,2004,May,Tornado,NWS STORM SURVEY,F1,5.4,200.0
2004,5,21,1900-01-01 16:12:00,IOWA,2004,May,Tornado,BROADCAST MEDIA,F1,1.0,200.0
2004,6,12,1900-01-01 18:10:00,KANSAS,2004,June,Tornado,AMATEUR RADIO,F0,1.5,75.0
2004,5,12,1900-01-01 17:13:00,COLORADO,2004,May,Tornado,STORM CHASER,F0,0.5,50.0
2004,5,12,1900-01-01 17:38:00,COLORADO,2004,May,Tornado,LAW ENFORCEMENT,F0,0.5,50.0
2004,5,12,1900-01-01 18:40:00,COLORADO,2004,May,Tornado,GENERAL PUBLIC,F1,0.5,100.0
2004,5,11,1900-01-01 17:19:00,TEXAS,2004,May,Tornado,LAW ENFORCEMENT,F0,0.1,25.0
2004,6,22,1900-01-01 13:00:00,MISSISSIPPI,2004,June,Tornado,LAW ENFORCEMENT,F0,0.1,20.0
2004,6,6,1900-01-01 14:15:00,OREGON,2004,June,Tornado,LAW ENFORCEMENT,F0,0.5,30.0
2004,6,14,1900-01-01 20:32:00,KANSAS,2004,June,Tornado,TRAINED SPOTTER,F0,0.4,50.0
2004,6,9,1900-01-01 17:24:00,OKLAHOMA,2004,June,Tornado,EMERGENCY MANAGER,F1,4.0,50.0
2004,6,9,1900-01-01 17:53:00,OKLAHOMA,2004,June,Tornado,EMERGENCY MANAGER,F1,2.0,30.0
2004,6,15,1900-01-01 19:20:00,COLORADO,2004,June,Tornado,GENERAL PUBLIC,F0,1.0,75.0
2004,6,23,1900-01-01 20:33:00,WISCONSIN,2004,June,Tornado,NWS STORM SURVEY,F1,0.7,150.0
2004,6,10,1900-01-01 13:20:00,ILLINOIS,2004,June,Tornado,EMERGENCY MANAGER,F0,0.5,10.0
2004,6,10,1900-01-01 13:38:00,ILLINOIS,2004,June,Tornado,EMERGENCY MANAGER,F1,3.0,30.0
2004,6,10,1900-01-01 13:57:00,ILLINOIS,2004,June,Tornado,EMERGENCY MANAGER,F0,3.5,10.0
2004,6,10,1900-01-01 16:55:00,ILLINOIS,2004,June,Tornado,TRAINED SPOTTER,F0,0.1,10.0
2004,6,23,1900-01-01 19:00:00,WISCONSIN,2004,June,Tornado,NWS STORM SURVEY,F2,11.0,200.0
2004,5,27,1900-01-01 01:00:00,KENTUCKY,2004,May,Tornado,NWS STORM SURVEY,F1,0.3,150.0
2004,5,1,1900-01-01 07:45:00,TEXAS,2004,May,Tornado,TRAINED SPOTTER,F1,0.5,45.0
2004,6,11,1900-01-01 17:39:00,IOWA,2004,June,Tornado,TRAINED SPOTTER,F0,0.7,40.0
2004,6,15,1900-01-01 07:21:00,SOUTH CAROLINA,2004,June,Tornado,EMERGENCY MANAGER,F0,0.1,50.0
2004,6,21,1900-01-01 14:44:00,GEORGIA,2004,June,Tornado,LAW ENFORCEMENT,F0,0.1,50.0
2004,5,1,1900-01-01 09:00:00,TEXAS,2004,May,Tornado,AIRPLANE PILOT,F0,0.1,20.0
2004,6,4,1900-01-01 13:15:00,NORTH CAROLINA,2004,June,Tornado,EMERGENCY MANAGER,F0,0.1,25.0
2004,6,4,1900-01-01 14:35:00,NORTH CAROLINA,2004,June,Tornado,TRAINED SPOTTER,F0,0.1,25.0
2004,6,4,1900-01-01 17:15:00,NORTH CAROLINA,2004,June,Tornado,EMERGENCY MANAGER,F1,0.1,50.0
2004,6,7,1900-01-01 10:53:00,NORTH CAROLINA,2004,June,Tornado,GENERAL PUBLIC,F0,1.0,25.0
2004,5,25,1900-01-01 22:25:00,VIRGINIA,2004,May,Tornado,NWS STORM SURVEY,F1,0.1,10.0
2004,6,26,1900-01-01 16:10:00,KANSAS,2004,June,Tornado,TRAINED SPOTTER,F0,0.2,50.0
2004,6,13,1900-01-01 14:50:00,MICHIGAN,2004,June,Tornado,NWS STORM SURVEY,F0,3.0,100.0
2004,6,27,1900-01-01 09:00:00,LOUISIANA,2004,June,Tornado,LAW ENFORCEMENT,F1,5.0,30.0
2004,5,23,1900-01-01 17:59:00,WISCONSIN,2004,May,Tornado,NWS STORM SURVEY,F0,1.3,25.0
2004,6,5,1900-01-01 17:15:00,TEXAS,2004,June,Tornado,LAW ENFORCEMENT,F0,0.7,20.0
2004,6,12,1900-01-01 15:55:00,TEXAS,2004,June,Tornado,LAW ENFORCEMENT,F0,1.3,150.0
2004,6,11,1900-01-01 20:28:00,TEXAS,2004,June,Tornado,LAW ENFORCEMENT,F2,10.3,200.0
2004,6,26,1900-01-01 14:45:00,KANSAS,2004,June,Tornado,EMERGENCY MANAGER,F0,0.3,50.0
2004,5,23,1900-01-01 17:55:00,WISCONSIN,2004,May,Tornado,NWS STORM SURVEY,F0,1.0,25.0
2004,6,11,1900-01-01 18:20:00,IOWA,2004,June,Tornado,TRAINED SPOTTER,F0,0.7,40.0
2004,6,11,1900-01-01 18:30:00,IOWA,2004,June,Tornado,TRAINED SPOTTER,F0,7.0,30.0
2004,6,11,1900-01-01 18:41:00,IOWA,2004,June,Tornado,AMATEUR RADIO,F0,0.3,25.0
2004,6,11,1900-01-01 14:00:00,IOWA,2004,June,Tornado,LAW ENFORCEMENT,F1,9.0,450.0
2004,6,11,1900-01-01 14:50:00,IOWA,2004,June,Tornado,LAW ENFORCEMENT,F1,6.0,200.0
2004,6,5,1900-01-01 16:52:00,TEXAS,2004,June,Tornado,LAW ENFORCEMENT,F0,0.8,20.0
2004,6,12,1900-01-01 19:56:00,TEXAS,2004,June,Tornado,GENERAL PUBLIC,F0,0.1,20.0
2004,6,13,1900-01-01 16:08:00,NEBRASKA,2004,June,Tornado,TRAINED SPOTTER,F0,0.2,100.0
2004,6,13,1900-01-01 16:08:00,NEBRASKA,2004,June,Tornado,TRAINED SPOTTER,F0,2.0,240.0
2004,6,4,1900-01-01 11:50:00,NORTH CAROLINA,2004,June,Tornado,GENERAL PUBLIC,F0,1.0,100.0
2004,6,4,1900-01-01 13:09:00,NORTH CAROLINA,2004,June,Tornado,EMERGENCY MANAGER,F0,0.1,25.0
2004,6,7,1900-01-01 17:25:00,NORTH CAROLINA,2004,June,Tornado,LAW ENFORCEMENT,F0,0.1,25.0
2004,6,11,1900-01-01 21:43:00,NORTH CAROLINA,2004,June,Tornado,GENERAL PUBLIC,F0,0.1,20.0
2004,6,11,1900-01-01 22:00:00,NORTH CAROLINA,2004,June,Tornado,GENERAL PUBLIC,F0,0.1,20.0
2004,6,11,1900-01-01 19:45:00,IOWA,2004,June,Tornado,AMATEUR RADIO,F0,0.5,40.0
2004,6,11,1900-01-01 20:01:00,IOWA,2004,June,Tornado,STORM CHASER,F0,0.1,25.0
2004,6,8,1900-01-01 16:20:00,FLORIDA,2004,June,Tornado,NEWSPAPER,F0,0.5,50.0
2004,6,4,1900-01-01 13:50:00,FLORIDA,2004,June,Tornado,NWS STORM SURVEY,F1,3.0,70.0
2004,6,21,1900-01-01 18:15:00,TEXAS,2004,June,Tornado,GENERAL PUBLIC,F0,0.1,25.0
2004,6,23,1900-01-01 20:19:00,WISCONSIN,2004,June,Tornado,AMATEUR RADIO,F0,0.1,25.0
2004,6,13,1900-01-01 16:30:00,NEBRASKA,2004,June,Tornado,EMERGENCY MANAGER,F0,1.0,150.0
2004,6,11,1900-01-01 18:49:00,IOWA,2004,June,Tornado,TRAINED SPOTTER,F0,0.2,25.0
2004,6,5,1900-01-01 19:58:00,TEXAS,2004,June,Tornado,EMERGENCY MANAGER,F0,0.7,30.0
2004,6,23,1900-01-01 20:23:00,WISCONSIN,2004,June,Tornado,EMERGENCY MANAGER,F1,7.1,150.0
2004,6,5,1900-01-01 04:50:00,WASHINGTON,2004,June,Tornado,NWS STORM SURVEY,F0,0.1,10.0
2004,6,18,1900-01-01 19:45:00,OREGON,2004,June,Tornado,GENERAL PUBLIC,F0,0.1,20.0
2004,6,23,1900-01-01 19:35:00,WISCONSIN,2004,June,Tornado,NWS STORM SURVEY,F1,7.8,200.0
2004,5,1,1900-01-01 08:12:00,TEXAS,2004,May,Tornado,BROADCAST MEDIA,F0,0.1,20.0
2004,5,11,1900-01-01 12:45:00,TEXAS,2004,May,Tornado,GENERAL PUBLIC,F0,0.2,25.0
2004,5,11,1900-01-01 15:25:00,TEXAS,2004,May,Tornado,NWS STORM SURVEY,F1,1.0,250.0
2004,6,6,1900-01-01 14:15:00,WASHINGTON,2004,June,Tornado,LAW ENFORCEMENT,F0,0.5,30.0
2004,6,15,1900-01-01 18:06:00,KANSAS,2004,June,Tornado,LAW ENFORCEMENT,F0,0.5,50.0
2004,6,15,1900-01-01 18:30:00,KANSAS,2004,June,Tornado,TRAINED SPOTTER,F0,0.2,50.0
2004,6,11,1900-01-01 17:35:00,IOWA,2004,June,Tornado,LAW ENFORCEMENT,F0,0.5,30.0
2004,6,11,1900-01-01 17:36:00,IOWA,2004,June,Tornado,LAW ENFORCEMENT,F0,0.5,30.0
2004,6,11,1900-01-01 17:35:00,IOWA,2004,June,Tornado,STORM CHASER,F0,0.2,25.0
2004,6,13,1900-01-01 16:28:00,NEBRASKA,2004,June,Tornado,EMERGENCY MANAGER,F0,0.2,150.0
2004,5,22,1900-01-01 16:49:00,NEBRASKA,2004,May,Tornado,NWS STORM SURVEY,F0,0.2,50.0
2004,6,13,1900-01-01 16:40:00,NEBRASKA,2004,June,Tornado,NWS EMPLOYEE(OFF DUTY),F0,1.0,200.0
2004,5,31,1900-01-01 16:05:00,TEXAS,2004,May,Tornado,LAW ENFORCEMENT,F0,0.2,20.0
2004,6,10,1900-01-01 13:41:00,NEBRASKA,2004,June,Tornado,NWS EMPLOYEE(OFF DUTY),F1,10.0,220.0
2004,6,12,1900-01-01 21:41:00,KANSAS,2004,June,Tornado,STORM CHASER,F0,1.0,75.0
2004,6,8,1900-01-01 15:46:00,FLORIDA,2004,June,Tornado,BROADCAST MEDIA,F0,0.5,30.0
2004,6,12,1900-01-01 19:50:00,MINNESOTA,2004,June,Tornado,NWS STORM SURVEY,F0,0.1,25.0
2004,6,23,1900-01-01 19:10:00,OREGON,2004,June,Tornado,LAW ENFORCEMENT,F0,0.1,3.0
2004,5,31,1900-01-01 01:05:00,KENTUCKY,2004,May,Tornado,NWS STORM SURVEY,F1,0.1,63.0
2004,5,31,1900-01-01 01:15:00,KENTUCKY,2004,May,Tornado,NWS STORM SURVEY,F1,0.2,63.0
2004,6,10,1900-01-01 17:55:00,NEBRASKA,2004,June,Tornado,STORM CHASER,F0,0.1,20.0
2004,5,22,1900-01-01 16:35:00,NEBRASKA,2004,May,Tornado,LAW ENFORCEMENT,F1,3.0,400.0
2004,5,27,1900-01-01 17:35:00,OHIO,2004,May,Tornado,NWS STORM SURVEY,F0,0.1,10.0
2004,5,27,1900-01-01 17:45:00,OHIO,2004,May,Tornado,NWS STORM SURVEY,F1,2.5,50.0
2004,5,27,1900-01-01 17:54:00,OHIO,2004,May,Tornado,NWS STORM SURVEY,F0,0.5,10.0
2004,5,27,1900-01-01 19:20:00,OHIO,2004,May,Tornado,NWS STORM SURVEY,F1,2.0,167.0
2004,5,22,1900-01-01 18:19:00,NEBRASKA,2004,May,Tornado,EMERGENCY MANAGER,F0,3.0,100.0
2004,5,24,1900-01-01 16:35:00,NEW YORK,2004,May,Tornado,NWS STORM SURVEY,F1,3.0,100.0
2004,6,15,1900-01-01 13:39:00,COLORADO,2004,June,Tornado,LAW ENFORCEMENT,F0,0.2,75.0
2004,6,15,1900-01-01 13:40:00,COLORADO,2004,June,Tornado,AMATEUR RADIO,F0,0.1,50.0
2004,5,30,1900-01-01 19:29:00,INDIANA,2004,May,Tornado,NWS STORM SURVEY,F2,1.8,75.0
2004,5,30,1900-01-01 20:40:00,INDIANA,2004,May,Tornado,NWS STORM SURVEY,F0,0.2,50.0
2004,5,30,1900-01-01 20:55:00,INDIANA,2004,May,Tornado,NWS STORM SURVEY,F0,2.0,50.0
2004,5,30,1900-01-01 23:26:00,ALABAMA,2004,May,Tornado,EMERGENCY MANAGER,F1,9.0,100.0
2004,6,10,1900-01-01 16:00:00,NEBRASKA,2004,June,Tornado,NWS EMPLOYEE(OFF DUTY),F0,0.2,20.0
2004,5,30,1900-01-01 18:05:00,KENTUCKY,2004,May,Tornado,NWS STORM SURVEY,F0,0.1,17.0
2004,5,19,1900-01-01 17:53:00,NORTH DAKOTA,2004,May,Tornado,LAW ENFORCEMENT,F0,0.1,25.0
2004,5,19,1900-01-01 18:44:00,NORTH DAKOTA,2004,May,Tornado,GENERAL PUBLIC,F1,1.0,50.0
2004,5,19,1900-01-01 17:49:00,NORTH DAKOTA,2004,May,Tornado,LAW ENFORCEMENT,F0,0.1,25.0
2004,5,30,1900-01-01 08:37:00,ILLINOIS,2004,May,Tornado,EMERGENCY MANAGER,F0,0.1,10.0
2004,6,5,1900-01-01 19:30:00,MONTANA,2004,June,Tornado,TRAINED SPOTTER,F0,1.0,100.0
2004,6,4,1900-01-01 17:01:00,COLORADO,2004,June,Tornado,GOVT OFFICIAL,F0,0.1,50.0
2004,5,16,1900-01-01 13:41:00,KANSAS,2004,May,Tornado,GENERAL PUBLIC,F0,1.5,75.0
2004,5,27,1900-01-01 18:30:00,TEXAS,2004,May,Tornado,TRAINED SPOTTER,F0,1.0,30.0
2004,5,27,1900-01-01 18:19:00,TEXAS,2004,May,Tornado,OTHER FEDERAL AGENCY,F0,0.8,30.0
2004,5,23,1900-01-01 18:27:00,ILLINOIS,2004,May,Tornado,EMERGENCY MANAGER,F0,0.1,10.0
2004,5,29,1900-01-01 18:35:00,MISSOURI,2004,May,Tornado,LAW ENFORCEMENT,F0,1.0,75.0
2004,5,23,1900-01-01 19:20:00,ILLINOIS,2004,May,Tornado,NWS STORM SURVEY,F2,5.3,216.0
2004,5,30,1900-01-01 18:19:00,ILLINOIS,2004,May,Tornado,EMERGENCY MANAGER,F0,0.2,50.0
2004,6,4,1900-01-01 17:26:00,KANSAS,2004,June,Tornado,GENERAL PUBLIC,F0,0.2,50.0
2004,6,4,1900-01-01 19:50:00,KANSAS,2004,June,Tornado,GENERAL PUBLIC,F0,0.2,50.0
2004,6,4,1900-01-01 20:09:00,KANSAS,2004,June,Tornado,EMERGENCY MANAGER,F0,0.2,50.0
2004,5,30,1900-01-01 23:20:00,ALABAMA,2004,May,Tornado,EMERGENCY MANAGER,F1,2.5,75.0
2004,5,30,1900-01-01 23:55:00,ALABAMA,2004,May,Tornado,NWS STORM SURVEY,F1,8.5,150.0
2004,5,10,1900-01-01 19:38:00,COLORADO,2004,May,Tornado,STORM CHASER,F0,3.0,150.0
2004,5,28,1900-01-01 20:20:00,SOUTH DAKOTA,2004,May,Tornado,TRAINED SPOTTER,F0,0.1,50.0
2004,5,28,1900-01-01 20:27:00,IOWA,2004,May,Tornado,LAW ENFORCEMENT,F0,0.2,50.0
2004,5,28,1900-01-01 20:38:00,IOWA,2004,May,Tornado,FIRE DEPT/RESCUE SQUAD,F0,0.2,50.0
2004,6,10,1900-01-01 17:32:00,KANSAS,2004,June,Tornado,AMATEUR RADIO,F0,0.3,50.0
2004,5,24,1900-01-01 14:41:00,NEBRASKA,2004,May,Tornado,UTILITY COMPANY,F0,0.1,15.0
2004,6,4,1900-01-01 17:18:00,COLORADO,2004,June,Tornado,TRAINED SPOTTER,F0,0.1,50.0
2004,6,4,1900-01-01 17:20:00,COLORADO,2004,June,Tornado,TRAINED SPOTTER,F0,0.1,50.0
2004,6,12,1900-01-01 07:45:00,MISSOURI,2004,June,Tornado,NWS STORM SURVEY,F0,1.5,50.0
2004,5,9,1900-01-01 19:07:00,MINNESOTA,2004,May,Tornado,EMERGENCY MANAGER,F1,6.0,100.0
2004,5,24,1900-01-01 14:05:00,NEBRASKA,2004,May,Tornado,NWS STORM SURVEY,F0,2.0,50.0
2004,6,9,1900-01-01 18:11:00,COLORADO,2004,June,Tornado,LAW ENFORCEMENT,F1,0.5,75.0
2004,5,22,1900-01-01 18:34:00,NEBRASKA,2004,May,Tornado,NEWSPAPER,F0,0.2,75.0
2004,5,28,1900-01-01 18:55:00,SOUTH DAKOTA,2004,May,Tornado,LAW ENFORCEMENT,F0,1.0,200.0
2004,5,28,1900-01-01 19:14:00,SOUTH DAKOTA,2004,May,Tornado,TRAINED SPOTTER,F0,0.2,50.0
2004,5,28,1900-01-01 19:28:00,SOUTH DAKOTA,2004,May,Tornado,LAW ENFORCEMENT,F0,0.2,50.0
2004,5,28,1900-01-01 19:41:00,SOUTH DAKOTA,2004,May,Tornado,NWS EMPLOYEE(OFF DUTY),F0,0.2,50.0
2004,5,28,1900-01-01 19:44:00,SOUTH DAKOTA,2004,May,Tornado,NWS EMPLOYEE(OFF DUTY),F0,0.1,50.0
2004,5,28,1900-01-01 19:46:00,SOUTH DAKOTA,2004,May,Tornado,NWS EMPLOYEE(OFF DUTY),F0,0.2,50.0
2004,5,24,1900-01-01 14:52:00,NEBRASKA,2004,May,Tornado,TRAINED SPOTTER,F0,0.1,15.0
2004,5,24,1900-01-01 14:58:00,NEBRASKA,2004,May,Tornado,NWS STORM SURVEY,F1,2.0,100.0
2004,5,30,1900-01-01 23:09:00,ALABAMA,2004,May,Tornado,EMERGENCY MANAGER,F1,4.0,100.0
2004,5,22,1900-01-01 16:28:00,NEBRASKA,2004,May,Tornado,NWS STORM SURVEY,F0,0.1,50.0
2004,5,24,1900-01-01 14:35:00,NEBRASKA,2004,May,Tornado,TRAINED SPOTTER,F0,0.1,15.0
2004,5,29,1900-01-01 16:30:00,NEBRASKA,2004,May,Tornado,LAW ENFORCEMENT,F0,0.1,50.0
2004,5,24,1900-01-01 16:30:00,NEW YORK,2004,May,Tornado,NWS STORM SURVEY,F1,3.0,100.0
2004,6,20,1900-01-01 16:55:00,COLORADO,2004,June,Tornado,TRAINED SPOTTER,F1,1.0,100.0
2004,6,20,1900-01-01 18:00:00,COLORADO,2004,June,Tornado,TRAINED SPOTTER,F0,0.5,50.0
2004,6,12,1900-01-01 11:28:00,NEBRASKA,2004,June,Tornado,FIRE DEPT/RESCUE SQUAD,F0,0.5,100.0
2004,6,25,1900-01-01 18:40:00,COLORADO,2004,June,Tornado,TRAINED SPOTTER,F0,0.1,50.0
2004,5,31,1900-01-01 03:29:00,ALABAMA,2004,May,Tornado,NWS STORM SURVEY,F0,4.2,150.0
2004,5,24,1900-01-01 15:29:00,NEBRASKA,2004,May,Tornado,TRAINED SPOTTER,F0,0.1,25.0
2004,5,28,1900-01-01 18:53:00,SOUTH DAKOTA,2004,May,Tornado,TRAINED SPOTTER,F0,0.2,50.0
2004,5,22,1900-01-01 17:46:00,NEBRASKA,2004,May,Tornado,NWS STORM SURVEY,F0,3.5,125.0
2004,5,22,1900-01-01 18:24:00,NEBRASKA,2004,May,Tornado,NWS STORM SURVEY,F0,1.0,50.0
2004,5,22,1900-01-01 18:26:00,NEBRASKA,2004,May,Tornado,EMERGENCY MANAGER,F1,2.5,100.0
2004,5,13,1900-01-01 08:30:00,COLORADO,2004,May,Tornado,LAW ENFORCEMENT,F1,0.7,20.0
2004,5,16,1900-01-01 18:30:00,MINNESOTA,2004,May,Tornado,NWS STORM SURVEY,F0,1.0,100.0
2004,5,24,1900-01-01 15:16:00,NEBRASKA,2004,May,Tornado,TRAINED SPOTTER,F0,0.1,25.0
2004,5,28,1900-01-01 18:34:00,SOUTH DAKOTA,2004,May,Tornado,LAW ENFORCEMENT,F0,0.2,50.0
2004,5,28,1900-01-01 18:37:00,SOUTH DAKOTA,2004,May,Tornado,LAW ENFORCEMENT,F0,0.2,100.0
2004,6,9,1900-01-01 15:35:00,COLORADO,2004,June,Tornado,AMATEUR RADIO,F0,0.1,50.0
2004,6,9,1900-01-01 16:16:00,COLORADO,2004,June,Tornado,TRAINED SPOTTER,F0,0.1,50.0
2004,5,22,1900-01-01 17:53:00,NEBRASKA,2004,May,Tornado,STORM CHASER,F0,0.2,75.0
2004,5,22,1900-01-01 18:00:00,NEBRASKA,2004,May,Tornado,LAW ENFORCEMENT,F2,8.0,800.0
2004,6,5,1900-01-01 17:04:00,TEXAS,2004,June,Tornado,LAW ENFORCEMENT,F0,1.0,20.0
2004,6,13,1900-01-01 13:47:00,TENNESSEE,2004,June,Tornado,NWS STORM SURVEY,F1,0.1,10.0
2004,5,30,1900-01-01 19:00:00,INDIANA,2004,May,Tornado,NWS STORM SURVEY,F2,17.5,100.0
2004,5,30,1900-01-01 19:47:00,INDIANA,2004,May,Tornado,NWS STORM SURVEY,F0,2.5,100.0
2004,5,30,1900-01-01 19:26:00,INDIANA,2004,May,Tornado,NWS STORM SURVEY,F0,0.1,20.0
2004,5,22,1900-01-01 18:32:00,NEBRASKA,2004,May,Tornado,EMERGENCY MANAGER,F1,2.0,150.0
2004,5,24,1900-01-01 14:20:00,NEBRASKA,2004,May,Tornado,TRAINED SPOTTER,F0,0.1,25.0
2004,5,24,1900-01-01 14:28:00,NEBRASKA,2004,May,Tornado,GENERAL PUBLIC,F0,0.1,25.0
2004,5,21,1900-01-01 20:20:00,SOUTH DAKOTA,2004,May,Tornado,EMERGENCY MANAGER,F0,0.1,50.0
2004,6,9,1900-01-01 15:15:00,COLORADO,2004,June,Tornado,NWS EMPLOYEE(OFF DUTY),F0,0.1,50.0
2004,6,21,1900-01-01 20:00:00,TEXAS,2004,June,Tornado,STORM CHASER,F0,0.5,50.0
2004,5,9,1900-01-01 19:18:00,MINNESOTA,2004,May,Tornado,TRAINED SPOTTER,F0,0.5,50.0
2004,5,9,1900-01-01 19:15:00,IOWA,2004,May,Tornado,NWS STORM SURVEY,F0,0.5,50.0
2004,5,9,1900-01-01 19:30:00,IOWA,2004,May,Tornado,NWS STORM SURVEY,F0,0.2,50.0
2004,5,24,1900-01-01 15:02:00,NEBRASKA,2004,May,Tornado,NWS STORM SURVEY,F0,2.0,75.0
2004,5,24,1900-01-01 15:06:00,NEBRASKA,2004,May,Tornado,NWS STORM SURVEY,F1,2.0,450.0
2004,5,22,1900-01-01 14:20:00,COLORADO,2004,May,Tornado,TRAINED SPOTTER,F0,0.1,50.0
2004,5,30,1900-01-01 22:40:00,ALABAMA,2004,May,Tornado,EMERGENCY MANAGER,F1,3.2,70.0
2004,5,30,1900-01-01 22:52:00,ALABAMA,2004,May,Tornado,EMERGENCY MANAGER,F1,6.0,150.0
2004,5,28,1900-01-01 19:53:00,SOUTH DAKOTA,2004,May,Tornado,GENERAL PUBLIC,F0,0.1,50.0
2004,5,10,1900-01-01 18:04:00,COLORADO,2004,May,Tornado,STORM CHASER,F2,6.0,150.0
2004,5,10,1900-01-01 18:49:00,COLORADO,2004,May,Tornado,STORM CHASER,F0,0.1,50.0
2004,5,10,1900-01-01 18:59:00,COLORADO,2004,May,Tornado,STORM CHASER,F0,12.0,500.0
2004,5,10,1900-01-01 19:21:00,COLORADO,2004,May,Tornado,STORM CHASER,F0,4.0,150.0
2004,5,22,1900-01-01 17:36:00,NEBRASKA,2004,May,Tornado,NWS STORM SURVEY,F0,0.1,50.0
2004,5,16,1900-01-01 16:54:00,KANSAS,2004,May,Tornado,LAW ENFORCEMENT,F0,0.5,50.0
2004,5,30,1900-01-01 16:57:00,ILLINOIS,2004,May,Tornado,NWS STORM SURVEY,F0,0.1,40.0
2004,5,29,1900-01-01 20:06:00,SOUTH DAKOTA,2004,May,Tornado,LAW ENFORCEMENT,F0,0.1,50.0
2004,5,22,1900-01-01 17:11:00,NEBRASKA,2004,May,Tornado,STORM CHASER,F0,0.2,75.0
2004,5,27,1900-01-01 18:31:00,TEXAS,2004,May,Tornado,TRAINED SPOTTER,F0,1.2,40.0
2004,5,29,1900-01-01 17:35:00,SOUTH DAKOTA,2004,May,Tornado,NWS STORM SURVEY,F0,1.5,30.0
2004,5,25,1900-01-01 17:10:00,PENNSYLVANIA,2004,May,Tornado,NWS STORM SURVEY,F0,0.3,100.0
2004,5,14,1900-01-01 17:56:00,MICHIGAN,2004,May,Tornado,TRAINED SPOTTER,F0,0.1,10.0
2004,5,14,1900-01-01 17:03:00,MICHIGAN,2004,May,Tornado,GENERAL PUBLIC,F0,0.1,10.0
2004,5,29,1900-01-01 17:23:00,SOUTH DAKOTA,2004,May,Tornado,NWS STORM SURVEY,F0,1.5,30.0
2004,5,30,1900-01-01 18:13:00,ILLINOIS,2004,May,Tornado,EMERGENCY MANAGER,F0,0.2,50.0
2004,5,16,1900-01-01 15:28:00,KANSAS,2004,May,Tornado,NWS EMPLOYEE(OFF DUTY),F0,0.5,50.0
2004,5,16,1900-01-01 18:20:00,NEBRASKA,2004,May,Tornado,LAW ENFORCEMENT,F0,3.0,50.0
2004,5,30,1900-01-01 19:40:00,INDIANA,2004,May,Tornado,NWS STORM SURVEY,F2,3.0,80.0
2004,5,29,1900-01-01 15:43:00,KANSAS,2004,May,Tornado,NWS EMPLOYEE(OFF DUTY),F0,0.1,50.0
2004,5,31,1900-01-01 01:04:00,KENTUCKY,2004,May,Tornado,NWS STORM SURVEY,F0,0.1,25.0
2004,6,18,1900-01-01 13:05:00,MISSOURI,2004,June,Tornado,NWS STORM SURVEY,F0,2.0,40.0
2004,5,22,1900-01-01 18:30:00,NEBRASKA,2004,May,Tornado,NWS STORM SURVEY,F2,20.0,700.0
2004,5,22,1900-01-01 18:29:00,NEBRASKA,2004,May,Tornado,TRAINED SPOTTER,F1,0.2,25.0
2004,5,14,1900-01-01 17:11:00,MICHIGAN,2004,May,Tornado,EMERGENCY MANAGER,F0,0.5,30.0
2004,5,23,1900-01-01 17:10:00,MICHIGAN,2004,May,Tornado,TRAINED SPOTTER,F0,0.1,5.0
2004,5,24,1900-01-01 17:47:00,MISSOURI,2004,May,Tornado,LAW ENFORCEMENT,F1,5.0,150.0
2004,5,29,1900-01-01 22:55:00,MISSOURI,2004,May,Tornado,AMATEUR RADIO,F0,3.0,100.0
2004,5,13,1900-01-01 14:26:00,TEXAS,2004,May,Tornado,FIRE DEPT/RESCUE SQUAD,F0,0.5,50.0
2004,5,29,1900-01-01 23:33:00,OKLAHOMA,2004,May,Tornado,NWS STORM SURVEY,F0,0.1,75.0
2004,5,30,1900-01-01 00:42:00,OKLAHOMA,2004,May,Tornado,NWS STORM SURVEY,F0,3.5,300.0
2004,5,30,1900-01-01 00:51:00,OKLAHOMA,2004,May,Tornado,NWS STORM SURVEY,F1,7.2,600.0
2004,6,4,1900-01-01 14:37:00,COLORADO,2004,June,Tornado,TRAINED SPOTTER,F0,0.1,50.0
2004,5,24,1900-01-01 17:18:00,MISSOURI,2004,May,Tornado,LAW ENFORCEMENT,F1,9.5,200.0
